Year,State,Ag District,County,corn_yield,soybeans_yield,wheat_yield
2013,ILLINOIS,NORTHWEST,JO DAVIESS,175.5,49.7,
2013,ILLINOIS,NORTHWEST,LEE,171.3,53.8,73.4
2013,ILLINOIS,NORTHWEST,MERCER,177.1,48.3,58.3
2013,ILLINOIS,NORTHWEST,OGLE,189.6,54.2,75.8
2013,ILLINOIS,NORTHWEST,PUTNAM,187.2,56.3,
2013,ILLINOIS,NORTHWEST,ROCK ISLAND,182.3,46.7,
2013,ILLINOIS,NORTHWEST,STEPHENSON,182.0,55.8,78.9
2013,ILLINOIS,NORTHWEST,WHITESIDE,179.8,50.5,64.7
2013,ILLINOIS,NORTHWEST,WINNEBAGO,173.2,52.7,70.0
2013,ILLINOIS,SOUTHEAST,EDWARDS,154.2,43.7,70.0
2013,ILLINOIS,SOUTHEAST,FRANKLIN,164.3,41.4,75.8
2013,ILLINOIS,SOUTHEAST,GALLATIN,188.7,48.0,84.0
2013,ILLINOIS,SOUTHEAST,HAMILTON,175.1,42.3,83.8
2013,ILLINOIS,SOUTHEAST,JEFFERSON,153.0,38.6,
2013,ILLINOIS,SOUTHEAST,MASSAC,170.7,50.4,
2013,ILLINOIS,SOUTHEAST,SALINE,171.3,47.0,
2013,ILLINOIS,SOUTHEAST,WABASH,161.5,46.7,72.9
2013,ILLINOIS,SOUTHEAST,WAYNE,154.0,42.3,65.7
2013,ILLINOIS,SOUTHEAST,WHITE,187.1,44.4,76.7
2013,ILLINOIS,SOUTHWEST,CLINTON,162.2,39.8,72.5
2013,ILLINOIS,SOUTHWEST,JACKSON,172.7,39.5,69.4
2013,ILLINOIS,SOUTHWEST,JOHNSON,154.4,,
2013,ILLINOIS,SOUTHWEST,MONROE,147.0,33.4,63.8
2013,ILLINOIS,SOUTHWEST,PERRY,136.1,34.0,58.8
2013,ILLINOIS,SOUTHWEST,PULASKI,169.9,45.1,68.2
2013,ILLINOIS,SOUTHWEST,ST CLAIR,158.5,39.8,64.4
2013,ILLINOIS,SOUTHWEST,UNION,162.3,46.2,50.1
2013,ILLINOIS,SOUTHWEST,WASHINGTON,160.6,36.8,77.0
2013,ILLINOIS,SOUTHWEST,WILLIAMSON,173.5,43.5,
2013,ILLINOIS,WEST,ADAMS,153.3,43.6,42.1
2013,ILLINOIS,WEST,BROWN,176.2,48.1,51.4
2013,ILLINOIS,WEST,FULTON,171.4,51.4,
2013,ILLINOIS,WEST,HANCOCK,178.5,47.7,56.2
2013,ILLINOIS,WEST,HENDERSON,176.0,51.9,
2013,ILLINOIS,WEST,KNOX,191.0,56.6,63.4
2013,ILLINOIS,WEST,MCDONOUGH,187.8,54.5,
2013,ILLINOIS,WEST,SCHUYLER,169.0,49.8,53.4
2013,ILLINOIS,WEST,WARREN,186.9,54.7,56.9
2013,ILLINOIS,WEST SOUTHWEST,CASS,184.1,52.6,
2013,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,199.8,56.7,
2013,ILLINOIS,WEST SOUTHWEST,GREENE,167.4,49.5,62.0
2013,ILLINOIS,WEST SOUTHWEST,JERSEY,182.9,52.3,67.2
2013,ILLINOIS,WEST SOUTHWEST,MACOUPIN,170.5,49.1,54.2
2013,ILLINOIS,WEST SOUTHWEST,MADISON,164.4,43.2,66.8
2013,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,182.9,50.0,66.1
2013,ILLINOIS,WEST SOUTHWEST,MORGAN,191.2,56.1,60.1
2013,ILLINOIS,WEST SOUTHWEST,PIKE,164.3,45.3,62.3
2013,ILLINOIS,WEST SOUTHWEST,SANGAMON,198.2,57.0,62.0
2013,ILLINOIS,WEST SOUTHWEST,SCOTT,168.2,53.3,62.0
2012,ILLINOIS,CENTRAL,DE WITT,134.4,55.6,
2012,ILLINOIS,CENTRAL,LOGAN,96.5,47.3,66.6
2012,ILLINOIS,CENTRAL,MACON,102.8,44.8,61.9
2012,ILLINOIS,CENTRAL,MARSHALL,123.9,45.0,66.7
2012,ILLINOIS,CENTRAL,MASON,110.2,36.8,49.3
2012,ILLINOIS,CENTRAL,MCLEAN,109.5,52.3,
2012,ILLINOIS,CENTRAL,MENARD,97.4,41.1,
2012,ILLINOIS,CENTRAL,PEORIA,161.9,54.1,63.7
2012,ILLINOIS,CENTRAL,STARK,148.4,51.0,
2012,ILLINOIS,CENTRAL,TAZEWELL,133.4,51.5,
2012,ILLINOIS,CENTRAL,WOODFORD,102.5,46.5,68.3
2012,ILLINOIS,EAST,CHAMPAIGN,108.9,47.1,
2012,ILLINOIS,EAST,FORD,63.9,41.3,86.7
2012,ILLINOIS,EAST,IROQUOIS,105.7,44.7,69.6
2012,ILLINOIS,EAST,KANKAKEE,119.2,43.8,69.3
2012,ILLINOIS,EAST,LIVINGSTON,83.3,41.2,
2012,ILLINOIS,EAST,PIATT,130.8,51.4,
2012,ILLINOIS,EAST,VERMILION,100.1,46.6,83.1
2012,ILLINOIS,EAST SOUTHEAST,CLARK,51.1,38.3,61.8
2012,ILLINOIS,EAST SOUTHEAST,COLES,89.3,44.3,70.0
2012,ILLINOIS,EAST SOUTHEAST,CRAWFORD,34.7,30.2,65.5
2012,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,34.3,43.3,73.2
2012,ILLINOIS,EAST SOUTHEAST,DOUGLAS,99.4,45.5,82.0
2012,ILLINOIS,EAST SOUTHEAST,EDGAR,96.7,38.9,63.8
2012,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,42.9,42.0,
2012,ILLINOIS,EAST SOUTHEAST,FAYETTE,29.3,35.6,
2012,ILLINOIS,EAST SOUTHEAST,JASPER,28.9,39.3,64.6
2012,ILLINOIS,EAST SOUTHEAST,MARION,19.0,27.7,69.8
2012,ILLINOIS,EAST SOUTHEAST,MOULTRIE,115.1,45.5,54.6
2012,ILLINOIS,EAST SOUTHEAST,RICHLAND,26.5,27.0,63.6
2012,ILLINOIS,EAST SOUTHEAST,SHELBY,72.4,46.1,66.1
2012,ILLINOIS,NORTHEAST,DE KALB,159.3,51.5,88.5
2012,ILLINOIS,NORTHEAST,GRUNDY,101.1,43.9,
2012,ILLINOIS,NORTHEAST,KANE,140.7,46.5,
2012,ILLINOIS,NORTHEAST,KENDALL,102.4,43.5,84.3
2012,ILLINOIS,NORTHEAST,LA SALLE,134.8,49.6,82.4
2012,ILLINOIS,NORTHEAST,MCHENRY,124.4,42.2,86.4
2012,ILLINOIS,NORTHEAST,WILL,126.0,43.8,
2012,ILLINOIS,NORTHWEST,BUREAU,145.7,55.0,
2012,ILLINOIS,NORTHWEST,CARROLL,157.9,59.0,97.1
2012,ILLINOIS,NORTHWEST,HENRY,140.0,50.9,79.9
2012,ILLINOIS,NORTHWEST,JO DAVIESS,97.4,35.5,
2012,ILLINOIS,NORTHWEST,LEE,142.3,52.5,77.8
2012,ILLINOIS,NORTHWEST,MERCER,180.1,56.1,78.3
2012,ILLINOIS,NORTHWEST,OGLE,142.9,50.8,
2012,ILLINOIS,NORTHWEST,STEPHENSON,102.8,43.2,84.7
2012,ILLINOIS,NORTHWEST,WHITESIDE,139.8,52.8,
2012,ILLINOIS,NORTHWEST,WINNEBAGO,99.6,39.4,
2012,ILLINOIS,SOUTHEAST,EDWARDS,40.0,36.1,61.6
2012,ILLINOIS,SOUTHEAST,FRANKLIN,30.1,27.9,59.9
2012,ILLINOIS,SOUTHEAST,GALLATIN,76.7,35.8,68.1
2012,ILLINOIS,SOUTHEAST,HAMILTON,31.5,28.2,
2012,ILLINOIS,SOUTHEAST,HARDIN,55.7,,
2012,ILLINOIS,SOUTHEAST,POPE,47.6,,
2012,ILLINOIS,SOUTHEAST,SALINE,50.0,29.9,55.4
2012,ILLINOIS,SOUTHEAST,WABASH,52.1,41.1,57.8
2012,ILLINOIS,SOUTHEAST,WAYNE,39.7,27.2,60.7
2012,ILLINOIS,SOUTHEAST,WHITE,69.2,36.8,67.1
2012,ILLINOIS,SOUTHWEST,CLINTON,30.2,27.5,64.7
2012,ILLINOIS,SOUTHWEST,JACKSON,37.7,32.2,52.8
2012,ILLINOIS,SOUTHWEST,MONROE,69.6,39.5,50.5
2012,ILLINOIS,SOUTHWEST,PERRY,23.3,22.8,55.9
2012,ILLINOIS,SOUTHWEST,PULASKI,64.4,37.0,57.6
2012,ILLINOIS,SOUTHWEST,RANDOLPH,45.5,34.7,60.0
2012,ILLINOIS,SOUTHWEST,ST CLAIR,58.6,31.6,57.6
2012,ILLINOIS,SOUTHWEST,UNION,53.3,30.5,
2012,ILLINOIS,SOUTHWEST,WASHINGTON,21.1,22.2,71.3
2012,ILLINOIS,SOUTHWEST,WILLIAMSON,33.7,29.5,59.5
2012,ILLINOIS,WEST,ADAMS,76.0,40.7,
2012,ILLINOIS,WEST,BROWN,87.0,37.4,56.0
2012,ILLINOIS,WEST,FULTON,114.5,45.8,
2012,ILLINOIS,WEST,HANCOCK,134.3,48.7,75.9
2012,ILLINOIS,WEST,HENDERSON,162.6,55.4,
2012,ILLINOIS,WEST,KNOX,160.8,55.9,70.7
2012,ILLINOIS,WEST,MCDONOUGH,139.0,50.0,
2012,ILLINOIS,WEST,SCHUYLER,75.9,37.0,51.9
2012,ILLINOIS,WEST,WARREN,164.9,57.2,
2012,ILLINOIS,WEST SOUTHWEST,BOND,33.3,31.0,
2012,ILLINOIS,WEST SOUTHWEST,CALHOUN,93.8,41.4,
2012,ILLINOIS,WEST SOUTHWEST,CASS,113.2,39.5,
2012,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,129.2,55.8,60.9
2012,ILLINOIS,WEST SOUTHWEST,GREENE,103.4,48.8,56.7
2012,ILLINOIS,WEST SOUTHWEST,JERSEY,81.6,44.4,54.4
2012,ILLINOIS,WEST SOUTHWEST,MACOUPIN,85.7,46.0,52.1
2012,ILLINOIS,WEST SOUTHWEST,MADISON,54.8,36.4,59.4
2012,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,73.2,42.5,58.1
2012,ILLINOIS,WEST SOUTHWEST,MORGAN,112.4,46.4,63.3
2012,ILLINOIS,WEST SOUTHWEST,PIKE,90.5,44.4,65.6
2012,ILLINOIS,WEST SOUTHWEST,SANGAMON,131.3,49.5,78.4
2012,ILLINOIS,WEST SOUTHWEST,SCOTT,117.3,43.5,71.6
2011,ILLINOIS,CENTRAL,DE WITT,177.6,56.0,
2011,ILLINOIS,CENTRAL,LOGAN,173.4,55.2,
2011,ILLINOIS,CENTRAL,MACON,153.2,46.7,
2011,ILLINOIS,CENTRAL,MARSHALL,178.4,55.9,69.9
2011,ILLINOIS,CENTRAL,MASON,142.7,44.3,60.6
2011,ILLINOIS,CENTRAL,MCLEAN,159.6,56.0,76.1
2011,ILLINOIS,CENTRAL,MENARD,169.4,51.2,
2011,ILLINOIS,CENTRAL,PEORIA,168.9,58.0,
2011,ILLINOIS,CENTRAL,STARK,181.2,59.5,
2011,ILLINOIS,CENTRAL,TAZEWELL,172.7,57.3,70.3
2011,ILLINOIS,CENTRAL,WOODFORD,186.5,60.5,68.7
2011,ILLINOIS,EAST,CHAMPAIGN,164.1,51.6,
2011,ILLINOIS,EAST,FORD,137.3,44.1,77.6
2011,ILLINOIS,EAST,IROQUOIS,155.1,45.0,72.1
2011,ILLINOIS,EAST,KANKAKEE,153.3,48.1,
2011,ILLINOIS,EAST,LIVINGSTON,155.8,51.7,76.8
2011,ILLINOIS,EAST,PIATT,157.1,53.0,
2011,ILLINOIS,EAST,VERMILION,148.1,44.9,66.3
2011,ILLINOIS,EAST SOUTHEAST,CLARK,138.3,44.9,59.8
2011,ILLINOIS,EAST SOUTHEAST,CLAY,121.5,31.9,
2011,ILLINOIS,EAST SOUTHEAST,COLES,151.7,46.4,
2011,ILLINOIS,EAST SOUTHEAST,CRAWFORD,144.4,42.2,54.6
2011,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,146.9,45.6,58.3
2011,ILLINOIS,EAST SOUTHEAST,DOUGLAS,153.6,50.2,72.9
2011,ILLINOIS,EAST SOUTHEAST,EDGAR,154.5,53.8,71.1
2011,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,153.7,43.8,61.3
2011,ILLINOIS,EAST SOUTHEAST,FAYETTE,137.9,40.9,
2011,ILLINOIS,EAST SOUTHEAST,JASPER,146.0,41.9,
2011,ILLINOIS,EAST SOUTHEAST,LAWRENCE,142.0,44.7,55.1
2011,ILLINOIS,EAST SOUTHEAST,MARION,139.1,38.0,62.4
2011,ILLINOIS,EAST SOUTHEAST,MOULTRIE,156.3,48.4,63.4
2011,ILLINOIS,EAST SOUTHEAST,RICHLAND,128.3,35.6,
2011,ILLINOIS,EAST SOUTHEAST,SHELBY,146.3,43.7,62.0
2011,ILLINOIS,NORTHEAST,BOONE,180.1,59.5,81.1
2011,ILLINOIS,NORTHEAST,DE KALB,183.8,60.4,93.5
2011,ILLINOIS,NORTHEAST,GRUNDY,155.6,49.8,
2011,ILLINOIS,NORTHEAST,KANE,175.2,57.5,80.0
2011,ILLINOIS,NORTHEAST,KENDALL,165.3,54.4,
2011,ILLINOIS,NORTHEAST,LA SALLE,177.3,59.3,
2011,ILLINOIS,NORTHEAST,MCHENRY,175.7,50.6,78.6
2011,ILLINOIS,NORTHEAST,WILL,162.5,51.1,
2011,ILLINOIS,NORTHWEST,BUREAU,177.3,58.1,
2011,ILLINOIS,NORTHWEST,CARROLL,183.3,63.7,81.5
2011,ILLINOIS,NORTHWEST,HENRY,174.4,60.6,
2011,ILLINOIS,NORTHWEST,JO DAVIESS,171.9,60.9,72.8
2011,ILLINOIS,NORTHWEST,LEE,170.9,59.6,
2011,ILLINOIS,NORTHWEST,MERCER,161.9,52.9,64.2
2011,ILLINOIS,NORTHWEST,OGLE,179.5,59.9,79.2
2011,ILLINOIS,NORTHWEST,PUTNAM,175.6,57.5,
2011,ILLINOIS,NORTHWEST,ROCK ISLAND,176.4,59.4,55.0
2011,ILLINOIS,NORTHWEST,STEPHENSON,181.6,60.3,77.8
2011,ILLINOIS,NORTHWEST,WHITESIDE,162.6,54.6,61.3
2011,ILLINOIS,NORTHWEST,WINNEBAGO,162.2,52.5,74.8
2011,ILLINOIS,SOUTHEAST,EDWARDS,138.0,43.5,58.1
2011,ILLINOIS,SOUTHEAST,FRANKLIN,116.3,31.8,58.9
2011,ILLINOIS,SOUTHEAST,GALLATIN,144.5,42.0,68.1
2011,ILLINOIS,SOUTHEAST,HAMILTON,122.8,32.9,64.5
2011,ILLINOIS,SOUTHEAST,JEFFERSON,111.8,29.0,57.1
2011,ILLINOIS,SOUTHEAST,MASSAC,129.3,39.3,55.5
2011,ILLINOIS,SOUTHEAST,SALINE,132.3,36.7,
2011,ILLINOIS,SOUTHEAST,WABASH,140.6,45.6,59.7
2011,ILLINOIS,SOUTHEAST,WAYNE,122.4,34.9,53.2
2011,ILLINOIS,SOUTHEAST,WHITE,144.1,41.0,61.5
2011,ILLINOIS,SOUTHWEST,ALEXANDER,109.2,35.1,48.5
2011,ILLINOIS,SOUTHWEST,CLINTON,123.8,34.0,57.1
2011,ILLINOIS,SOUTHWEST,JACKSON,118.4,34.6,52.4
2011,ILLINOIS,SOUTHWEST,JOHNSON,127.3,37.0,
2011,ILLINOIS,SOUTHWEST,MONROE,117.4,34.1,57.8
2011,ILLINOIS,SOUTHWEST,PERRY,115.6,33.8,56.7
2011,ILLINOIS,SOUTHWEST,PULASKI,137.9,40.4,
2011,ILLINOIS,SOUTHWEST,RANDOLPH,111.2,35.6,59.5
2011,ILLINOIS,SOUTHWEST,ST CLAIR,128.8,35.8,60.3
2011,ILLINOIS,SOUTHWEST,UNION,111.2,36.1,
2011,ILLINOIS,SOUTHWEST,WASHINGTON,120.2,31.2,64.4
2011,ILLINOIS,SOUTHWEST,WILLIAMSON,125.0,31.9,71.4
2011,ILLINOIS,WEST,ADAMS,135.8,41.4,
2011,ILLINOIS,WEST,BROWN,127.0,38.8,59.9
2011,ILLINOIS,WEST,FULTON,151.2,50.0,58.1
2011,ILLINOIS,WEST,HANCOCK,134.9,45.5,
2011,ILLINOIS,WEST,HENDERSON,159.5,55.3,
2011,ILLINOIS,WEST,KNOX,169.5,61.9,62.1
2011,ILLINOIS,WEST,MCDONOUGH,166.9,58.5,
2011,ILLINOIS,WEST,SCHUYLER,144.6,45.1,50.6
2011,ILLINOIS,WEST,WARREN,177.4,58.8,
2011,ILLINOIS,WEST SOUTHWEST,BOND,124.2,35.8,56.3
2011,ILLINOIS,WEST SOUTHWEST,CALHOUN,144.3,43.6,63.8
2011,ILLINOIS,WEST SOUTHWEST,CASS,164.3,50.4,50.8
2011,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,154.8,52.4,63.9
2011,ILLINOIS,WEST SOUTHWEST,GREENE,158.7,48.3,62.1
2011,ILLINOIS,WEST SOUTHWEST,JERSEY,149.1,46.7,
2011,ILLINOIS,WEST SOUTHWEST,MACOUPIN,131.1,40.2,58.2
2011,ILLINOIS,WEST SOUTHWEST,MADISON,118.6,34.8,59.9
2011,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,138.6,44.2,58.1
2011,ILLINOIS,WEST SOUTHWEST,MORGAN,157.2,50.6,62.1
2011,ILLINOIS,WEST SOUTHWEST,PIKE,150.7,44.5,57.7
2011,ILLINOIS,WEST SOUTHWEST,SANGAMON,165.7,56.1,
2011,ILLINOIS,WEST SOUTHWEST,SCOTT,145.4,44.4,58.5
2010,ILLINOIS,CENTRAL,DE WITT,161.1,59.7,
2010,ILLINOIS,CENTRAL,LOGAN,155.7,57.6,
2010,ILLINOIS,CENTRAL,MACON,168.5,60.4,35.1
2010,ILLINOIS,CENTRAL,MARSHALL,163.3,53.2,57.7
2010,ILLINOIS,CENTRAL,MASON,141.0,48.7,30.8
2010,ILLINOIS,CENTRAL,MCLEAN,169.5,58.5,69.9
2010,ILLINOIS,CENTRAL,MENARD,145.6,54.2,60.1
2010,ILLINOIS,CENTRAL,PEORIA,157.6,54.8,46.1
2010,ILLINOIS,CENTRAL,STARK,165.9,58.2,
2010,ILLINOIS,CENTRAL,TAZEWELL,163.4,58.1,66.1
2010,ILLINOIS,CENTRAL,WOODFORD,171.5,56.1,52.9
2010,ILLINOIS,EAST,CHAMPAIGN,169.5,56.2,
2010,ILLINOIS,EAST,FORD,143.9,47.0,61.1
2010,ILLINOIS,EAST,IROQUOIS,144.7,46.1,62.8
2010,ILLINOIS,EAST,KANKAKEE,149.6,45.1,81.2
2010,ILLINOIS,EAST,LIVINGSTON,166.6,51.1,60.3
2010,ILLINOIS,EAST,PIATT,164.5,63.3,
2010,ILLINOIS,EAST,VERMILION,166.3,55.2,74.1
2010,ILLINOIS,EAST SOUTHEAST,CLARK,149.1,49.4,58.4
2010,ILLINOIS,EAST SOUTHEAST,CLAY,145.9,44.2,
2010,ILLINOIS,EAST SOUTHEAST,COLES,167.0,58.0,63.1
2010,ILLINOIS,EAST SOUTHEAST,CRAWFORD,143.2,45.5,60.4
2010,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,146.7,49.9,
2010,ILLINOIS,EAST SOUTHEAST,DOUGLAS,172.8,57.4,
2010,ILLINOIS,EAST SOUTHEAST,EDGAR,163.3,53.9,59.1
2010,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,157.9,49.8,
2010,ILLINOIS,EAST SOUTHEAST,FAYETTE,159.3,49.7,
2010,ILLINOIS,EAST SOUTHEAST,JASPER,142.8,46.7,44.5
2010,ILLINOIS,EAST SOUTHEAST,LAWRENCE,156.9,44.7,53.9
2010,ILLINOIS,EAST SOUTHEAST,MARION,149.7,47.3,61.4
2010,ILLINOIS,EAST SOUTHEAST,MOULTRIE,175.1,62.8,
2010,ILLINOIS,EAST SOUTHEAST,RICHLAND,144.3,43.5,62.1
2010,ILLINOIS,EAST SOUTHEAST,SHELBY,162.9,55.4,
2010,ILLINOIS,NORTHEAST,BOONE,182.5,58.1,74.5
2010,ILLINOIS,NORTHEAST,COOK,145.7,,
2010,ILLINOIS,NORTHEAST,DE KALB,180.4,57.3,78.8
2010,ILLINOIS,NORTHEAST,GRUNDY,159.2,47.4,
2010,ILLINOIS,NORTHEAST,KANE,178.2,56.8,72.6
2010,ILLINOIS,NORTHEAST,KENDALL,168.6,51.7,
2010,ILLINOIS,NORTHEAST,LA SALLE,162.9,52.1,64.5
2010,ILLINOIS,NORTHEAST,MCHENRY,171.4,56.5,71.0
2010,ILLINOIS,NORTHEAST,WILL,158.3,47.0,73.7
2010,ILLINOIS,NORTHWEST,BUREAU,166.7,55.0,59.5
2010,ILLINOIS,NORTHWEST,CARROLL,189.8,58.9,81.5
2010,ILLINOIS,NORTHWEST,HENRY,158.8,56.6,76.6
2010,ILLINOIS,NORTHWEST,JO DAVIESS,176.9,55.1,
2010,ILLINOIS,NORTHWEST,LEE,173.6,56.2,70.3
2010,ILLINOIS,NORTHWEST,MERCER,142.4,52.9,
2010,ILLINOIS,NORTHWEST,OGLE,183.4,56.6,70.6
2010,ILLINOIS,NORTHWEST,PUTNAM,163.8,51.5,
2010,ILLINOIS,NORTHWEST,ROCK ISLAND,163.9,49.9,
2010,ILLINOIS,NORTHWEST,STEPHENSON,180.8,56.1,75.9
2010,ILLINOIS,NORTHWEST,WHITESIDE,164.4,51.9,
2010,ILLINOIS,NORTHWEST,WINNEBAGO,172.5,54.8,75.8
2010,ILLINOIS,SOUTHEAST,EDWARDS,146.5,45.2,
2010,ILLINOIS,SOUTHEAST,FRANKLIN,111.4,36.6,52.5
2010,ILLINOIS,SOUTHEAST,GALLATIN,141.5,40.4,62.3
2010,ILLINOIS,SOUTHEAST,HAMILTON,140.4,37.1,
2010,ILLINOIS,SOUTHEAST,JEFFERSON,124.5,39.9,47.8
2010,ILLINOIS,SOUTHEAST,MASSAC,126.0,33.3,68.7
2010,ILLINOIS,SOUTHEAST,SALINE,133.3,39.1,
2010,ILLINOIS,SOUTHEAST,WABASH,146.6,44.6,
2010,ILLINOIS,SOUTHEAST,WAYNE,138.8,44.2,
2010,ILLINOIS,SOUTHEAST,WHITE,155.4,46.0,68.8
2010,ILLINOIS,SOUTHWEST,ALEXANDER,142.8,39.8,42.2
2010,ILLINOIS,SOUTHWEST,CLINTON,162.7,49.8,
2010,ILLINOIS,SOUTHWEST,JACKSON,114.9,41.6,
2010,ILLINOIS,SOUTHWEST,JOHNSON,106.4,31.3,
2010,ILLINOIS,SOUTHWEST,MONROE,143.6,45.1,50.0
2010,ILLINOIS,SOUTHWEST,PERRY,117.6,42.6,48.3
2010,ILLINOIS,SOUTHWEST,PULASKI,136.5,39.1,57.5
2010,ILLINOIS,SOUTHWEST,RANDOLPH,130.3,43.2,55.6
2010,ILLINOIS,SOUTHWEST,ST CLAIR,155.0,50.0,55.9
2010,ILLINOIS,SOUTHWEST,UNION,114.3,32.8,
2010,ILLINOIS,SOUTHWEST,WASHINGTON,144.3,45.7,56.5
2010,ILLINOIS,SOUTHWEST,WILLIAMSON,124.6,34.8,49.7
2010,ILLINOIS,WEST,ADAMS,121.9,48.7,
2010,ILLINOIS,WEST,BROWN,119.5,48.1,
2010,ILLINOIS,WEST,FULTON,136.8,49.1,
2010,ILLINOIS,WEST,HANCOCK,116.9,49.5,37.9
2010,ILLINOIS,WEST,HENDERSON,143.8,49.3,40.9
2010,ILLINOIS,WEST,KNOX,159.9,58.7,50.4
2010,ILLINOIS,WEST,MCDONOUGH,141.8,53.1,
2010,ILLINOIS,WEST,SCHUYLER,129.7,48.6,
2010,ILLINOIS,WEST,WARREN,152.9,55.2,
2010,ILLINOIS,WEST SOUTHWEST,BOND,152.6,49.9,
2010,ILLINOIS,WEST SOUTHWEST,CALHOUN,156.6,50.3,53.5
2010,ILLINOIS,WEST SOUTHWEST,CASS,148.6,53.3,39.9
2010,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,157.0,60.5,47.7
2010,ILLINOIS,WEST SOUTHWEST,GREENE,161.6,54.0,45.0
2010,ILLINOIS,WEST SOUTHWEST,JERSEY,169.9,52.2,41.0
2010,ILLINOIS,WEST SOUTHWEST,MACOUPIN,146.9,55.3,
2010,ILLINOIS,WEST SOUTHWEST,MADISON,166.3,50.1,
2010,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,156.3,55.5,
2010,ILLINOIS,WEST SOUTHWEST,MORGAN,146.5,54.1,41.3
2010,ILLINOIS,WEST SOUTHWEST,PIKE,137.5,52.9,
2010,ILLINOIS,WEST SOUTHWEST,SANGAMON,154.5,60.4,
2010,ILLINOIS,WEST SOUTHWEST,SCOTT,139.5,52.3,
2009,ILLINOIS,CENTRAL,DE WITT,188.0,55.0,
2009,ILLINOIS,CENTRAL,LOGAN,188.0,51.0,73.0
2009,ILLINOIS,CENTRAL,MACON,192.0,55.0,
2009,ILLINOIS,CENTRAL,MARSHALL,172.0,46.0,55.0
2009,ILLINOIS,CENTRAL,MASON,165.0,46.0,54.0
2009,ILLINOIS,CENTRAL,MCLEAN,186.0,54.0,74.0
2009,ILLINOIS,CENTRAL,MENARD,190.0,50.0,70.0
